,id_user,hash_user,language_l1,language_l2,gender,age,accent,n_sensitive,n_sample,label
242,id00981,003473222c413145af35e73b37346b82714945028544ba3aa7f5a4725489cbc6c7b5db87e529816471a1fd37fb78df9fbddbcf2f294989fdbb14b1a7a6478de8,Spanish,ca,female,old,ca_central,3,10,11670
243,id01221,2d2fa8a5360b1736bc16b959818fa0620226da5a957892359b3809e1823235373c3a56e828089fe4024e046ae4c1cbce3b10a3d77b2de44144dd2ce6874a6199,Spanish,ca,female,old,,2,5,11910
244,id00337,6ceef4198a6300029682689971a986331dc647eaea2bf15347aa20498e87c40a5a3d1269651e090ddd433941e3d2a364d05017758be89db1a4c2c89b82da0883,Spanish,ca,female,old,ca_central,3,56,11026
245,id00372,5a6c3b0304c8f8dedb7c3ec58a958d218b3286005512164551ff455a3eb6c5edab4358315a3ded189a30fdf909965df5c606da035bc1a14210563727373bd90d,Spanish,ca,female,old,ca_central,3,50,11061
246,id01054,0e1cd9554cb447bf958fe7ef5857bc90ecd8b303bf4ae4290596bd5d1237a91ea9b0c91b4f97dcac1cd6f2d8473361d6fa899f46fa7ca050cb59a8941e82e521,Spanish,ca,female,old,ca_northwestern,3,9,11743
247,id00017,06c6d2e093624103c268e2cba37466147fd564bff1312a78d1c5be9ba168af4cf4819c7a91d5321d7aa9bd20ad6c702ca2cb005496dd20c45d293200b2b8a7b9,Spanish,ca,female,old,ca_central,3,981,10706
248,id01268,99fd30701d54619188643a2e2919b38a813d132c36e677b1b9055e2f2b05e1d5154fb4e1b7c5cca12d4bee82860b99b4ad809ed0a4f00cd5b002ad7b42a0fd57,Spanish,ca,female,old,ca_central,3,5,11957
249,id00524,12468d29b183c957435936eb273d76ffecffbecaea6e48e75f2cb495faf4bc60dcb74a1438fd2666dc94ba9a8a09ecb277ce21d2fba81ff08641c6ada061a334,Spanish,ca,female,old,ca_central,3,28,11213
250,id00417,acc7d8b4ac6aa3eb4374fa93b8039e9309d8a4276999a944a23a6fc93ef974b2852288f5a4c9e2736cc5b983916f93e974391a4223cdbd86717d707409e03a80,Spanish,ca,female,old,ca_central,3,40,11106
251,id00752,97a43028bea58c10e348ec4ece646a9106dc5f2527d37ef7ece7d13d424b2d6a8bc9799800d81ad15e74b094ddf60f03074755e732580946d4d4b546d9bd90a6,Spanish,ca,female,old,ca_central,3,15,11441
252,id01076,1d7515001e3544c6fc9fd8473cfdae6337371f4e575e861a649c7c94dcbe0852de6fe8cd2c8004e2662ffd05e065c40ef18fd504011aebf03353b5044bed10c8,Spanish,ca,female,old,ca_central,3,8,11765
253,id00315,49569496f363f32be3df8f3345f54449dd3f5e7d516eed302e40d3ee5e627bb3c6a35e406104c2396d3ab9bf27ceacec410ade2aa9a28e7b3dc5943a87638ec1,Spanish,ca,female,old,ca_central,3,63,11004
254,id00265,fbe8f6e78998d5eab006f577c32d312499aeb95c57425c8cce1b4e6d0b78727b509c9d99c1f55bc19243ed249f66fbb2be28281cdcd49abaa26a8585bc0c6808,Spanish,ca,female,old,ca_valencian,3,81,10954
255,id00596,131ea1a20efc7f7fbf9a6c2b956b52c0ec1e5ebc31f71f466ac4bac1c21d5e541f308b9261b27cf9115eb1417cba4674a573dd682c4f5572891091c1851bcdbb,Spanish,ca,female,old,ca_central,3,23,11285
256,id00131,1130292ad1d30a079dba10eb3d3ad46ede26ed8b384ee38920b61a58dfb1080a31c549c343b8fa8c800d349585593dbd3ce9d5b1bbf42a8fc94963ab829a3b69,Spanish,es,female,old,es_mexicano,3,183,10820
257,id00563,15d3acc785563a9927d5e0857792967b8c345060d6c23fa9a2043169acdf0fca4482203681a57be5e9f8e2ee69d4d26b8bee7e9b27129c0f402d0841d7fbfb4d,Spanish,ca,female,old,ca_central,3,25,11252
258,id00300,1400a7a1b41e8c7fc0b3b162cf9e80e2aa6d3c22f76300d12fc91d27766ef3f86def4a2ad6bd033128dd281f326be5e0b0aed22a7b967450c2204dd7912e8b74,Spanish,ca,female,old,ca_central,3,67,10989
259,id00087,f4d95085d806d445daffd7a2f7c9b7be8be6e5952810c927a32c78a778a3c57f3e1323f8fb77bd0b7f163f26ab4bb0c05b7f108469fdceafa0e48da585611330,Spanish,ca,female,old,ca_central,3,250,10776
260,id00040,241ca4fdf2124f550657446301fb8dfc8bdef46d3888ce39bf9d8622c2bbec7e06b198f5e33fadbf30e477fdb37435cea36d10341af1a7d3a80d0ad1caa94bf9,Spanish,ca,female,old,ca_central,3,468,10729
261,id00950,eb147ef255b2c55df4ff1bb0170eb0f5d9998ce04043cb04340f4fd5e57e6f286befb35a1ea8e7d2cfe9f0a29edf1c75aee1227772e1b5538b296956dff795a6,Spanish,ca,female,old,ca_central,3,10,11639
262,id00321,faaae44f0ee6416971ec9c4d2f034ae68bc397e241d2fcede194cbce6b2b4b929d6ee3d406cfa6effe0ca903645ac367c8e04c3a45ccd0293cfa77c19c89aca5,Spanish,ca,female,old,ca_central,3,61,11010
263,id00295,0d6719acb4a49365b114dc7afe9dc5ef4d851754feec0279f4a314efdc610d6026534b91ac4f59fe27e69492d03aae9e31f540bece85a53dd12e586bb3e5339b,Spanish,ca,female,old,ca_other,3,71,10984
264,id01075,150e4ed5c3c29ae32a12f0d1b7f58135b27fcd587e147de634db50445641bcdd8692e3cb3c7816dd014576ac0c6821878159feefa8b1214c38517e85d4e7bba2,Spanish,ca,female,old,ca_central,3,8,11764
265,id01035,b46c103cc473895ae4c5a2b417c672ade874fe587c19d9dfac83f4b519e8592f0d53a5b464b72bebfe24de755b8eb24ffd02bbee5d36da1a7c17a8bdbc90ae15,Spanish,ca,female,old,ca_central,3,9,11724
266,id01273,2295a350f8df7f12d4e79cd5537eea211993d65294b57b1be6281402fefd942bb0ca8c494ede8f2619de6795986f94fe38114aad2eaee65bf8603a518080915e,Spanish,ca,female,old,ca_central,3,5,11962
267,id00071,1887c37f4187a4c3213ba4b58d0ef15f903a3720ee94d5ce59c33db193f60db416a4d9607f213ae44ca3eafc7217fb9871e2ee1837ad4cc0f34794e5c543f9f5,Spanish,ca,female,old,ca_central,3,309,10760
268,id00009,88673d4f24d039e89c15d9ede6b653e41e42ca8bd7a8cb7e92a4f235e9b56cbad6200f8dc313c644e9a7d8d1dbc2b7e988da93bc0765499701bca6bc86d8fe3d,Spanish,ca,female,old,ca_central,3,1641,10698
269,id00637,d90fd1fbd2b4de877457368e6503a523acd7596b13bb692251fbf0b858476d116325072c60c2e1ff8b1192201313726cda3d11bcd08862d2fced94de56a10136,Spanish,ca,female,old,ca_central,3,20,11326
270,id00922,7341af650f9a583426411734a452f4a08433ebb943e578f62f4397540570e8aa1d71b86b7c4bf3eb93c9db5b7f48aab73f0f4b8fbf417683862e3c66b16f5d61,Spanish,ca,female,old,ca_central,3,10,11611
271,id00721,45cd795ce4a8199b808f053aaf63149121f3be8942a94687c8b0e3e892d5670f239d62dd270354ad15c67cb4cb365d98194b6dd8f1d5df8cbfd54386b897188d,Spanish,ca,female,old,ca_central,3,18,11410
272,id00883,fd7b09aabe4334f94796e880c12d3a8015278b653e67416030541b69faadd8cdc3cfeee8b2bf1af4a9e43ff04bf1b5cb181cb3b585e2360f80e9be629c43d21c,Spanish,ca,female,old,ca_central,3,10,11572
273,id00356,ac1fc64f0a4a92f097a499a5dd572da88452164d0c4161fa6f4a446080cb88403ea021c3dc75a848cc07453f1ad14e1ac4ca80950376d251134a5a4eeaa8501e,Spanish,ca,female,old,ca_central,3,52,11045
274,id00058,e9da05b6d590dcf94addabd168c543be41a2275ddf44f6f44db1e3698f0bf7dd67f2e93b66679e0a0d42a2f39f3bc6a389f0e6b362431d0cb197fe46f9dd6606,Spanish,ca,female,old,ca_central,3,357,10747
275,id00254,2dc0827852d7bb9db4bae66bd3e066154a5decc2544aeba9953f550c0337f6b70854ff8cd3c7e8e10b733a190427d37e27843ce29b8400d783d24d18312fec62,Spanish,ca,female,old,ca_central,3,89,10943
276,id01099,71422a35a9fa17eb6f4d8852244eca4170770299845950ad780dce54c9d0f590edbe610fcae75b68201b6277df5c6e4f761e1b616f49e7e92398299bc6031b5e,Spanish,es,female,old,es_nortepeninsular,3,8,11788
277,id01141,29ba91734b1c8a12c0961a6219483ca886bde38b11e20c37f6de7b2e6671ed12f9349c192bcf7729feb015e741b5cabd57cb7cbbafc9fe9660bef6ba92c3647b,Spanish,ba,female,old,ba_mendebalekoa,3,5,11830
278,id00202,849218624cfd38224c5caf6a12e8ab20bf4b3f7bacfde2d0a16c90723a9cf68416bf5a45a31d9504b259aa99b01f7a368d70fb819a2e6e9b8b0157a5152ad86a,Spanish,ca,female,old,ca_central,3,119,10891
279,id00746,314c19b630d92a27726dcdd58493e88aa12a29a646ced464d7f5c7cdc39cdeb0a47c2ef274af7fa009d65a570c1b387561e9adca806250a8acab2be26bba107b,Spanish,ca,female,old,ca_central,3,15,11435
280,id01039,ba1a7d8f41b7e1d4cc3530e8236aa8500f53c3aba6f083308bd8b195c5d7855def465925899595370e02842b5d7c22b6420925874ffcc64b87b7e44fc9512b0c,Spanish,ca,female,old,ca_central,3,9,11728
281,id01034,e6d45c7e7c75ce3bff5666d6b338f347010a9198eb5a890941e557606d31a99915916951b674a7f26ec34957b0c17981c9cc26fb972b4e9dfbea3b0b644b74c3,Spanish,ca,female,old,ca_central,3,9,11723
282,id00056,b6b7dda5c0941212d33e36c4ccaf61ed794cdf7b4b5004502713e97856615d76c7f1a44de6272ff734423b657f4c9e36c297479ca09b7a85f12700f25801fcc8,Spanish,ca,female,old,ca_central,3,384,10745
283,id00673,13d2f5eb3831c7bb7e43151060be83f43f2eca285c442dc8753cb47408e5c3511dd3fdf7e06442361a54cd400e45f9af71a2c94453dd9ad8417e3d505230f0cb,Spanish,ca,female,old,,2,19,11362
284,id00599,3b810c4bdf83106199acf8a4ff83961865bb936a5847055cd4bbc6d9b22cadc69b200d9766c947094d9d9a742857e57ad18af054886c3195d6dd65dcee39a40c,Spanish,ca,female,old,ca_central,3,23,11288
285,id00328,8bf2e6feab0b8cca6eb76af58f27bf32c2ac637ecc17c10a5eda6513acf613264aec6ade4ce9e63aaec9655b8cde1d902b3fd3a570664946a6af589a366f1a53,Spanish,ca,female,old,ca_central,3,59,11017
286,id00575,9099e93f18e5604b4428dbfb873273b134ce64dd0c7d0f4ec8a41149f0a7ecc29c1df25105cfd1b94731a55a34053eef22c10264965b670791052f79099a6fe0,Spanish,ca,female,old,ca_central,3,24,11264
287,id01053,c1d2d2ee9bdee5ef32203dfd35cf330a6a24d94cb4b1abfe992e085cd67fe01d73dfb4bc313e7d70fac30d7ee48ecb4fbf7e09b427dcc3db52dde8abec5de6b5,Spanish,ca,female,old,ca_central,3,9,11742
288,id00333,d08fb1ae0ebeb000b53b8a4bf101484b2dfd2b6041cc43e99670b5a0c0ddeb05f6f63c4bbf9f90957186a9c266005cc9c5aa8a6592c3eff0dba25895d2d76784,Spanish,"es,ba",female,old,,2,58,11022
289,id01282,9f9763eafafcc6df07f2ff33bffebea174357f40acea3fe3b41c1980b619b73f7957b6991cc2041b2cedb8d91c2a4c0b271f10a98c03329278e246837f66bf91,Spanish,ca,female,old,ca_other,3,5,11971
290,id00830,015d71dcbe777b3afb839f0aed1199c7b2d152e7217424120c22216c1b612c3896a9339de4bf8cc3c85aac1f85f09fa13d386dcb1260cb7913327909c403a086,Spanish,ca,female,old,ca_central,3,13,11519
291,id01093,b0dfa58491e46864a473c5aa476b45d6448b12c58cfb6cd8b54c041d5f109e4e455944618e36051768d610a2c1f7a762a703d9b1ffd93aa67c9557f8ce8f2c26,Spanish,ca,female,old,ca_central,3,8,11782
292,id00326,a225e133faf2addd1c1c70bcb5a834c2d438f495f6f7a23e6bbc637c457963fbda1489cf94199543c5b6927034e9761b59e86a8422913f01184947b4b281119e,Spanish,ca,female,old,ca_central,3,59,11015
293,id00447,c8292cefe619d9bb3a438e166e4c3723389a41f7262f208f36d71ef2cecb89aa5ea699af312a1933fc35a5e690903de257fce55a4979f524903a2cfbce204699,Spanish,ca,female,old,ca_central,3,35,11136
294,id00324,274e7882fa75918d410931d10a296a7d766bcfe302817d191a1c648180f9a29197a2c0c0cc708511778e62f03e2a1a83d09e285563dd62a25293330300ea1f92,Spanish,ca,female,old,ca_central,3,60,11013
295,id00266,696e8808717101399ab7ff16382db411adfadcd60c6a525539b0f8f88d84b448662fbca212b175379ff78ce7b2e64aa4b4e96d1820ade8eb2f742295f744db7c,Spanish,ca,female,old,ca_central,3,81,10955
296,id00702,5d5cbc2e3f43d49bd6583ebae8640d4a1710c286f2d58de2bba92ce8d7ebf13953ddd5d29db5881786d77e7cacf60e0bf46a6ab8ef44c9717a953672cc745dcb,Spanish,ca,female,old,ca_central,3,18,11391
297,id00364,1599fbc1e7f5290edc7880c9111110a628c72c3e71cd57656621fca66b5bb7d1be8df26b6c6436312b00bf2a523b9d739287413dcc676251f5191fe96edeff5d,Spanish,ca,female,old,ca_central,3,51,11053
298,id01218,655ae054b4efd7dbef02a1dcef8e932f346685b546190dd8107a107174de796ca8be97082fbe106c8ccf862e68ac38325680d72abb2fab8f9e9083cdc94165f9,Spanish,ca,female,old,ca_other,3,5,11907
299,id00014,1c7af1cc1357fd63bd9ffe915745e20c34588438e1e0d85fdc8c9de4b3bd41d3d61b318b6a69862c6d64dd41f15ef3d994a6bb6c9a9dac69c891308b09ab16a5,Spanish,ca,female,old,ca_central,3,1274,10703
300,id00942,ba2001ad21683fce8a83f8da3032742b9b0cd6cba7d1d4aeeb8bb5d0959ef34db8e11d7d4d1e7df5b6337a405633b2e9bb2ac7ba0d346baba0ce4bf808713544,Spanish,ca,female,old,ca_other,3,10,11631
301,id01000,aac3242b46815d0a6ad19496d90c2bb0c89932dacccd0ac6a2251b325c7c40a6934e2685d176b7f76062a6cc50a3a34a271450ba49131d0a0f59e4c6250d73e2,Spanish,ca,female,old,ca_central,3,9,11689
302,id00094,e9faccc0d4b1cf1838f0160cffdfe2210cab7ef0d56449df3bf8da88a39f96347717592b3f9f78068a1ee85ad0e1495aa4b55cc40c4ba418a7fb1194f8a22c86,Spanish,"es,ba",female,young,,2,237,10783
303,id00484,e15ff0d292793fdb206287cd9813dbe0a4eef1dfe39d023bd1d2a90d21db93885a32f6bfd8564c01b4700253ca856ed0c601d64f0565ef4476bf147340450a15,Spanish,ca,female,young,ca_central,3,30,11173
304,id00892,d5c3c99df239c75e93eed3330774e5bf89287979f88928a9d769aff775e023270420ff36414ac3815554e31a05d4eebf32d620f64d25e652f23ca832745757f3,Spanish,ba,female,young,ba_erdialdekoa_nafarra,3,10,11581
305,id00885,4392cf50c4ff2741cdf129caef43c2aad7c1721a8c325554fc709c7a1494e0e700e29a6b238dd3a76ad70ee2221808f79c7c7ae04334232732a4db23da6d7c50,Spanish,ca,female,young,ca_central,3,10,11574
306,id00521,f72743c91a49806e60a2a3a309aa0d52f7a70ffa7c4a7fc9991e25ab57671a30dab9a8f44b2e86dd16bb1e936f64ed85879720a9ff71cdc0bca77ff39eb0d637,Spanish,ca,female,young,ca_central,3,28,11210
307,id01163,94acecf7a145b6676ca0c97553e6dca1dcf93a8a5e84184e7b05f7526a963fc6c7154d355122b72651bb09fcd0de750c34e411877a5c368c647e850cdcba071c,Spanish,es,female,young,es_mexicano,3,5,11852
308,id00072,6e00f8454575dca5fc639ace0d8635460abe0633d09339ba15d174a367936b9fd6283aeeb3e7d32f3f04cfb597fa3082be409836bda7442481ed8d1f621162ed,Spanish,ba,female,young,ba_erdialdekoa_nafarra,3,308,10761
309,id00755,3ede4dc8a0e4ce641a7eb72cd0c88816581024014faf62a75c5a616dfed20cca9cfcc44f330d085e33b48c3dc440c602ed79ef4efa4f24e16b2903aae0ebd6b5,Spanish,ca,female,young,ca_central,3,15,11444
310,id01112,56b91cd205beb2a79ec088d65d5a7e0c467ecdf19ba56f6f8f472346f7ee0b918c0d17e6e11a709b97ed730ce5034536fb1961867444e1d2a5555334bba1472b,Spanish,ca,female,young,ca_central,3,7,11801
311,id01154,8b5bc9e089c8282ec15c16398b162614e2b87017cf90d4789f57c3246c2d3c2f0cef7b922a9aeef7a39ec2406e0832d36cbc41dfa28a629ab0c9043ae9c69120,Spanish,ca,female,young,ca_other,3,5,11843
312,id00415,794389404587b445babb894e32105ea1f8a71be67ac07818775e2e8abdcec1be6384c208b24e03575ff1fabc6ed6551a6261d2a5343de5c4158e13c9ba25a952,Spanish,es,female,young,es_surpeninsular,3,40,11104
313,id00077,160bb353e2712ce2bad27cb14b21bf6cc4dd087a45ae0e8411c497b0c925d5639088dce40254e4ca2b0745c865bff5072e52ba2f34c87c1f2d1726562c13a47f,Spanish,ca,female,young,ca_central,3,291,10766
314,id00538,4a17d7cb435235510dec186c9705adaabfaa79ee08b00173d7228680ff4bc1464d1270800a87da2525f1360000609ae773d2a9233a20af9810d2e9d212bef04c,Spanish,ba,female,young,ba_erdialdekoa_nafarra,3,26,11227
315,id00229,becfe6c638c3d4ec79ec7e09e844f17d89b7079023010fa679a0bfaf1a26efb7c71dea0d688ce1272ea6c76cc6a2aa6844cdf6c019615e5d0833eb72281f0559,Spanish,ba,female,young,ba_erdialdekoa_nafarra,3,102,10918
316,id00650,0c288a437d83909b55b692230ffff082f7f3a2677f11d6b7e54e07998aa470c3271d9cb47fea8d300659a4a5bfdce44ee6fcd12490aa564c6a4ae0680686ac6b,Spanish,ca,female,young,ca_central,3,20,11339
317,id00057,aa5e0e7696c2d8e48a4c384affa86d228651e6b2616549e3726a225ade2a4f0b6752495730ff21804ff8d67f0dc053f3c9ef4e255cb6f423b37658bfd518ab2f,Spanish,ba,female,young,ba_erdialdekoa_nafarra,3,366,10746
318,id00689,6934f5a580c166ec8f06bc1275111150994facdd1377104a318f12193cb7c007b1c7243a5fc2b547080e61d135d4965768189e6951af61948657e93262cbd37b,Spanish,ca,female,young,ca_central,3,19,11378
319,id00383,25be0596ebf11a60ee5ec6aa9a61a69220e488688f02a15cc060403fcbb9f989f68205799c5f683a240f0c81957bea86fc19fc270e7d24c7dc0de387c3f4e58e,Spanish,ba,female,young,ba_mendebalekoa,3,47,11072
320,id00489,feb1aba2671b6f8c0501a50434a13bec3e574c83e8cfd348ae1d7589bb2e4ebb07b2d08bad6757d0a2ff141b220ee5f8a3a05fee88c65f343ddc0e6f1b68d93d,Spanish,ca,female,young,ca_central,3,30,11178
321,id00959,3ac09bfd65954a4f9e1666201ac75030827ed37ad203bd54b8bfc8ff148c3893ce7efbaf51a89877071add150a26eaabb3777d4aa294e3ba88b6f1344c025b9b,Spanish,es,female,young,es_andino,3,10,11648
322,id01287,fca0099cd90c36a1341cb0f29bb29d9d6f8ac4350d64955cd3f73c6fa7f0e548dbab327c4ffd430483e8649848a29ddffd666123d94dd087980248058ed4f3d8,Spanish,ca,female,young,ca_central,3,5,11976
323,id01176,e3a520b5f90ad38ada18230749aaa949de80e3ad72c99f03b713a4d44b4c836a1084bd9fb732b047cdec910efd23d1fd856c4ab462e022e52ff0400d72a312d1,Spanish,ca,female,young,ca_central,3,5,11865
324,id01062,50e029073b1aa5fa1bc1ec697fef2e02893ff6379acab9ec0ab83dd8a6e618a23a59e05ed0ed73ba0cf947c153718cdffc193eedb11ba64b0dc3b2b8e63dd1b2,Spanish,ca,female,young,ca_central,3,9,11751
325,id00783,3a86515294b9c779fe9d1c162e7fa84c961e6ff80c9e51cd5342f3cff1d3820f5d6b43bf6f6e700a1e6ef67424b1cc38d1df4e35ba3822846c9eb73789a7ccdd,Spanish,ba,female,young,ba_mendebalekoa,3,15,11472
326,id00054,4a68503ba51cfa3aea9858560fe6b3e2441eb080ab8ce4096098fd7ce91acb07f119ed7bf3800c5f79063a613d40c53567390d501269d63adf1b14bb789f3dee,Spanish,ba,female,young,,2,391,10743
327,id01137,532669c34b032a586f9332620e0e1ce207e598061fe0ddf7953b254bff67289a272541ab88d53f9b315fa122e5fd5aed75ab63b7bc91315522adc823d96b30a4,Spanish,ca,female,young,ca_central,3,5,11826
328,id00138,685b8192df10f13bac22b0a6082dc80a46f2114399dbc4f27b35f161a06d76d7236b0dccc8d1497e34bf3b14172a1cbfb656485757c6c26c04f1dd1a810d4fde,Spanish,ca,female,young,ca_northwestern,3,177,10827
329,id00250,b815b779ed9c5a88b07b599012e897c4f93587dd6a5b468f6a0cab1fa02d378680806481f687498375437211d779b1cd4fc0d50ffbffb418a66fe05f5197e229,Spanish,ba,female,young,ba_mendebalekoa,3,91,10939
330,id00508,8233b0865be31b5ee3d92d57b3fcc45f2a499ee2ee61d814fee86abb00dccce728e1c23561b7988ca5be8d095e6c26c464c09cd6feaa2d37ea1933f8ed5ab124,Spanish,ca,female,young,ca_central,3,29,11197
331,id00790,5970a036ce1e841f26e019f65e3bf8270eebf1a956f2419e34a406c507951f0e21ae480fd07ec0f8e5d5ac8bbe4638d58ba616ec327172fe56660c14f493e25c,Spanish,ba,female,young,ba_erdialdekoa_nafarra,3,15,11479
332,id01144,cd3dd028f2bc6b4c1452c4b00cfcaf4799e9e58ba80d5eabbff20a4a608805b2d860024a7ddccbaddd4564d0b2ec0a7ada12db3476fdd63e7ef8761ec3d865f3,Spanish,ca,female,young,ca_central,3,5,11833
333,id00851,7a2117185f3f8a9c9f1f72359239bd44a7f4e9cf02dfd3964c6cc49a406ac31f84185666e06e286da75a4edce93cc98562bcec9be442c608b41421695611b66e,Spanish,ca,female,young,ca_valencian,3,12,11540
334,id00062,788ade98a9e734ed9d8a8a7970911daed0619aaf5b90c7a5108d0cc4039b5ed91a0e85a37b12ed4d3b7a69ccf0feae2da775d6c846f1ca252e3999e01b5ab486,Spanish,ba,female,young,,2,335,10751
335,id01236,8e1c2f2b7cc5b2a1aa96b6be26cefc201a82696e30f39dd9b311739aa11a3262aab1f0c28c0d516c7e94d9d0c1c2b42647ccb2ac2ee5fb5d0eb696906786ea13,Spanish,ca,female,young,ca_central,3,5,11925
336,id00600,14c70090a2cf5f0979b638aa117239841395f58477b46b91e6fc60a88d23005b467ed34729e393984b36b52f7af9e907deba07db12b0a76f4e44c9e53be3f17d,Spanish,es,female,young,,2,23,11289
337,id01059,859111a61d361fb39962d5517eb36f933b371c426bb245421ca53ba22c1ebb8b5ca6ca5fa1dcef10e38ba06d5da5b3b4e8a2d6745dcc3f0815a5895187b57b30,Spanish,ca,female,young,ca_central,3,9,11748
338,id00784,6750bab869e6fc9dcc4a050f86a178ef404e980f8a1cbf3142103ee657fb9a01334b0afee770b7b427029f6b58b743fcc5cf9f276685b20be3afad6739386790,Spanish,es,female,young,es_andino,3,15,11473
339,id00110,66a0c0d68a8afa2b164f46230531104f64f4686c6937901384534e27f908657049fe827889e9d3046e1f42c26aba8c727d2f130ec9fb280496e6bec32d8be4c4,Spanish,ba,female,young,,2,205,10799
340,id00119,de9d5c68135c2b2b1ca4a66fabdfcae8e379ab1f097bdd439f5bd5e7b06eb096505b62fa3d5bcaf6245041c76788d3a355e67ff41094fa9f386fe6d7ba9de930,Spanish,ba,female,young,ba_mendebalekoa,3,195,10808
341,id00894,e6201273e17c79a09b6e88a1f5d74a43e0c429f64bcd914fc3c4843154c95ba65242366a53e14ea0a212605c16b24e0843d69d8a5946295d734c2b147d000c42,Spanish,es,female,young,es_rioplatense,3,10,11583
342,id00826,a1c5d0e5cdb87ee05ccd59460e3f54b26c1021f0724d2a704e582b11efc7f134efd2522be68ee47e1cb096927a0a14fc735dd9fa9447023c8a0bfc1bf40dea95,Spanish,ca,female,young,ca_central,3,14,11515
343,id00946,7ad8e034640f3696538c3d924f877f43f49927138365d90ddc06c955581eee33658d489f94b1e29e1b56cd6e962660a9e68161ab729238065390a4d9b6e95478,Spanish,ca,female,young,ca_central,3,10,11635
344,id00264,4cc53ffaa1dbd6b5e4c667a7929a656f6c17af740a3c7673a51985fcab62744bf29569d1d7d0d73af1412fc7a08072ccf88ebfa73636818fee4979cc0fe895f8,Spanish,ba,female,young,ba_mendebalekoa,3,81,10953
345,id00098,0d556dd0b125a8fe75a44208794dc3b6f02dc41d143a112c8c971891d7bb14ff92b7193476660e3c7a13bf5327988f426ffb817d6f56226dd0800d01351a511a,Spanish,ba,female,young,ba_erdialdekoa_nafarra,3,231,10787
346,id00821,38f13b20ba7fbadce10e811a5762482e6b02dde0466483c0531ab573329831a5f187319c69d9017e07e27d216de243b4c7657824bc2bba6943347042c10c3919,Spanish,ca,female,young,ca_central,3,14,11510
347,id01292,6edf18854df5966cd37dbb1adc329f9e1c06d2fce2a59a15d45214058a22cf01ff7c795e7ceb55f0c5f154b1d85fb8eb503e1e17f2373da10ddcb8a6c6744957,Spanish,es,female,young,,2,5,11981
348,id00288,c083755d5467c0280ac11ff64f65c2b50f0630811fc1d9c1005b8dac1671dcd2517b0d89fd581cd422384b4141f2889ef2863bbd5f229573395886d3ade27edf,Spanish,ba,female,young,,2,73,10977
349,id00769,564cc8a31f8a7a1a286ba996f94f8caf9766643279a79e80ae5ab9454fca15b9991d07162b21808a5ce8c5107a63643c8c3a5be827972d89233567798a10f1e2,Spanish,ca,female,young,ca_northwestern,3,15,11458
350,id00111,4c2930dc4a7f31f183da7031e641bebce3d583b8fe77c6928ed7d399b0038b5761f0f5f09102fc34323480d98071a25dc093844556d0ffc1bf79d29a12376296,Spanish,ca,female,young,ca_central,3,204,10800
351,id00396,e81f101416125db9c802f2a71d8e4d8055c9d598a91377736abca36f4b7a6095c6679fc27a8acde1ab8ea69f048a179990844f0f1867959b97600fd47b5ca5b5,Spanish,ca,female,young,ca_central,3,45,11085
352,id00393,1d35648efbb846e5202d74ab30e082a49c167a5a3e58c0849209cd50aa384c06487cf4d91cc8849c4a8753827c1819e28fd7b2c22da62a7d204eb29ea8f7178b,Spanish,es,female,young,,2,46,11082
353,id00139,e33db4a38fb6d8a26e984bbeaad39e4237c2525a03d69fff687864b2764c52d81645ae5d2a0e4724c3dc2c039f96ffafa70a04c6b06802afa12121f2cb98207d,Spanish,ba,female,young,ba_mendebalekoa,3,177,10828
354,id00412,d7ce9132e289c9e304e59e07da29d3117293453cf3a94119cf52cc0ea4aee15d83f2ff660077e4d6bab15bc0652497f47df6993b6f8af8cd632ce8fb94d81b7f,Spanish,ca,female,young,ca_central,3,43,11101
355,id00947,64242dfe03d3d647ad607a23def1f14740d1d37ec879e21e95feee71fcb9fa86d98404f2a9eda2e3e994745808b8a277304ceec5414cae7e738684b8207294c6,Spanish,ca,female,young,ca_central,3,10,11636
356,id01090,9c329531e533b62f1ffddd3daa899b8d00ccdfe159196fcbb030a01725f5f8b20153b23a68ba3a563b95f4d3ac465835eb6f94f4d9420ae7f5ee86fd4609e5a8,Spanish,ca,female,young,ca_central,3,8,11779
357,id00313,8956229d2c3fe14127f0adb628e4ae7088b97535979bcffa06428393be4b33479a5bc4a8a5eae00b6b389578e679638b6b154023f22b75404eaa272470fac57f,Spanish,ba,female,young,ba_erdialdekoa_nafarra,3,63,11002
358,id00706,d445a7355fcda3a8d8e490938be2691d20571979162e0860db5894c39f18187ae841a1ac0063b5d67eb7311740c6bf58186280e22b8205e1d600405e11fe78b2,Spanish,ba,female,young,ba_mendebalekoa,3,18,11395
359,id00659,ac634157fcb06df7774f9be490d4a28c1063c321715da0b9ec550abccaa06701f63bb29a85d72fc0db56cd47356fc91733cf6362f511634728535c6f85494bc4,Spanish,ca,female,young,ca_central,3,20,11348
360,id01002,de632c9ebb7428727e5c85dbd6859107a3a8fc9303bca490dbfc6659086721519bf2b61b8b6c5e83f5dfa7e440f0efa5c9d40d8519c2329a736006dccf1c1340,Spanish,ca,female,young,ca_central,3,9,11691
361,id01021,a158b935e2b152164dd9e42215cb6339e2b0d9ee76a6f09eb82af494409f1bf61e7f027ecb1ad0127b5bc0c59e3149284cbf4500d4aebc92718babaab18d6781,Spanish,ca,female,young,ca_central,3,9,11710
